Date,GOOGL,FB,NFLX,AMZN,BBBY,COST,DLTR,FOX,Gold,PEP
2018-03-02,1084.140015,176.619995,301.049988,1500.25,21.683357,189.330002,104.410004,35.757534,79.881668,109.040001
2018-03-05,1094.76001,180.399994,315,1523.609985,21.79262,191.479996,102.639999,35.976482,80.379517,109.43
2018-03-06,1100.900024,179.779999,325.220001,1537.640015,22.259462,191.460007,104.360001,36.842304,81.843803,109.580002
2018-03-07,1115.040039,183.710007,321.160004,1545,21.742954,187.360001,89.25,36.334751,81.043327,109.839996
2018-03-08,1129.380005,182.339996,317,1551.859985,21.603895,185.690002,91.32,36.613407,81.228806,112.080002
2018-03-09,1160.839966,185.229996,331.440002,1578.890015,22.309126,188.580002,92.699997,37.031391,80.896904,112.540001
2018-03-12,1165.930054,184.759995,321.299988,1598.390015,22.517715,189.369995,94.290001,37.32,81.570473,112.75
2018-03-13,1139.910034,181.880005,315.880005,1588.180054,22.348858,187.460007,94.419998,36.849998,82.361191,113.599998
2018-03-14,1148.890015,184.190002,321.549988,1591,22.18,184.630005,92.809998,37.23,82.683327,112.610001
2018-03-15,1150.609985,183.860001,321.089996,1582.319946,21.870001,185.509995,94.160004,36.700001,80.984756,111.989998
2018-03-16,1134.420044,185.089996,318.450012,1571.680054,22.25,185.869995,95.75,36.619999,81.258087,111.639999
2018-03-19,1100.069946,172.559998,313.480011,1544.930054,22.26,184.149994,94.57,36.25,80.389282,110.360001
2018-03-20,1095.800049,168.149994,317.5,1586.51001,21.75,187.350006,94.940002,36.18,80.30143,109.900002
2018-03-21,1094,169.389999,316.480011,1581.859985,21.889999,186.070007,94.720001,36.299999,82,108.739998
2018-03-22,1053.150024,164.889999,306.700012,1544.920044,21.32,182.639999,93.540001,36.18,80.519997,107.940002
2018-03-23,1026.550049,159.389999,300.940002,1495.560059,21.299999,180.839996,91.949997,35.450001,83.919998,106.150002
2018-03-26,1054.089966,160.059998,320.350006,1555.859985,21.07,187.220001,95.209999,36.580002,85.220001,106.809998
2018-03-27,1006.940002,152.220001,300.690002,1497.050049,20.25,183.149994,93.629997,36.080002,83.660004,107.639999
2018-03-28,1005.179993,153.029999,285.769989,1431.420044,20.610001,183.610001,93.910004,35.5,82.32,109.18
2018-03-29,1037.140015,159.789993,295.350006,1447.339966,20.99,188.429993,94.900002,36.369999,83.239998,109.150002
